trade_id,symbol,trade_type,status,entry_price,average_price,current_size,size,created_at,closed_at,exit_price,average_exit_price,profit_loss,risk_reward_ratio,win_loss,is_contract,is_day_trade,strike,expiration_date,option_type,transaction_type,amount,txn_size,txn_created_at,regular_trades_pl,strategy_trades_pl,total_pl
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,OPEN,1.01,2,2024-12-13 15:43:52.366734+00:00,-322513.1,0.0,-322513.1
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,OPEN,1.01,2,2024-12-13 15:43:52.366734+00:00,-180313.43,0.0,-180313.43
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,OPEN,1.01,2,2024-12-13 15:43:52.366734+00:00,15.0,0.0,15.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.4,1,2024-12-13 15:44:15.619805+00:00,70.0,0.0,70.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.4,1,2024-12-13 15:44:15.619805+00:00,-7812.0,0.0,-7812.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.4,1,2024-12-13 15:44:15.619805+00:00,3660.5,0.0,3660.5
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.4,1,2024-12-13 15:44:15.619805+00:00,-322513.1,0.0,-322513.1
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.4,1,2024-12-13 15:44:15.619805+00:00,-180313.43,0.0,-180313.43
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.4,1,2024-12-13 15:44:15.619805+00:00,15.0,0.0,15.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.56,1,2024-12-13 15:44:37.108147+00:00,70.0,0.0,70.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.56,1,2024-12-13 15:44:37.108147+00:00,-7812.0,0.0,-7812.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.56,1,2024-12-13 15:44:37.108147+00:00,3660.5,0.0,3660.5
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.56,1,2024-12-13 15:44:37.108147+00:00,-322513.1,0.0,-322513.1
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.56,1,2024-12-13 15:44:37.108147+00:00,-180313.43,0.0,-180313.43
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,TRIM,1.56,1,2024-12-13 15:44:37.108147+00:00,15.0,0.0,15.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,ADD,0.89,2,2024-12-13 15:45:08.577817+00:00,70.0,0.0,70.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,ADD,0.89,2,2024-12-13 15:45:08.577817+00:00,-7812.0,0.0,-7812.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,ADD,0.89,2,2024-12-13 15:45:08.577817+00:00,3660.5,0.0,3660.5
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,ADD,0.89,2,2024-12-13 15:45:08.577817+00:00,-322513.1,0.0,-322513.1
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,ADD,0.89,2,2024-12-13 15:45:08.577817+00:00,-180313.43,0.0,-180313.43
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,ADD,0.89,2,2024-12-13 15:45:08.577817+00:00,15.0,0.0,15.0
GR9ARNZ3,NVDA,BTO,CLOSED,2.72,2.72,0,1,2025-03-10 16:42:09.379000+00:00,2025-03-11 14:12:36.484000+00:00,3.1625,3.1625,0.4425,,WIN,True,False,110.0,2025-03-14 20:30:00+00:00,C,OPEN,2.72,1,2025-03-10 16:42:09.478000+00:00,7920.0,0.0,7920.0
GR9ARNZ3,NVDA,BTO,CLOSED,2.72,2.72,0,1,2025-03-10 16:42:09.379000+00:00,2025-03-11 14:12:36.484000+00:00,3.1625,3.1625,0.4425,,WIN,True,False,110.0,2025-03-14 20:30:00+00:00,C,OPEN,2.72,1,2025-03-10 16:42:09.478000+00:00,-18406.92,0.0,-18406.92
GR9ARNZ3,NVDA,BTO,CLOSED,2.72,2.72,0,1,2025-03-10 16:42:09.379000+00:00,2025-03-11 14:12:36.484000+00:00,3.1625,3.1625,0.4425,,WIN,True,False,110.0,2025-03-14 20:30:00+00:00,C,OPEN,2.72,1,2025-03-10 16:42:09.478000+00:00,-18589.58,0.0,-18589.58
GR9ARNZ3,NVDA,BTO,CLOSED,2.72,2.72,0,1,2025-03-10 16:42:09.379000+00:00,2025-03-11 14:12:36.484000+00:00,3.1625,3.1625,0.4425,,WIN,True,False,110.0,2025-03-14 20:30:00+00:00,C,OPEN,2.72,1,2025-03-10 16:42:09.478000+00:00,-1891.7,0.0,-1891.7
GR9ARNZ3,NVDA,BTO,CLOSED,2.72,2.72,0,1,2025-03-10 16:42:09.379000+00:00,2025-03-11 14:12:36.484000+00:00,3.1625,3.1625,0.4425,,WIN,True,False,110.0,2025-03-14 20:30:00+00:00,C,OPEN,2.72,1,2025-03-10 16:42:09.478000+00:00,-60843.88,0.0,-60843.88
GR9ARNZ3,NVDA,BTO,CLOSED,2.72,2.72,0,1,2025-03-10 16:42:09.379000+00:00,2025-03-11 14:12:36.484000+00:00,3.1625,3.1625,0.4425,,WIN,True,False,110.0,2025-03-14 20:30:00+00:00,C,OPEN,2.72,1,2025-03-10 16:42:09.478000+00:00,-1051.6,0.0,-1051.6
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,ADD,0.78,2,2024-12-13 16:01:56.453668+00:00,7920.0,0.0,7920.0
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,ADD,0.78,2,2024-12-13 16:01:56.453668+00:00,-18406.92,0.0,-18406.92
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,ADD,0.78,2,2024-12-13 16:01:56.453668+00:00,-18589.58,0.0,-18589.58
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,ADD,0.78,2,2024-12-13 16:01:56.453668+00:00,-1891.7,0.0,-1891.7
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,ADD,0.78,2,2024-12-13 16:01:56.453668+00:00,-60843.88,0.0,-60843.88
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,ADD,0.78,2,2024-12-13 16:01:56.453668+00:00,-1051.6,0.0,-1051.6
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,0.7,4,2024-12-13 17:36:23.507803+00:00,7920.0,0.0,7920.0
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,0.7,4,2024-12-13 17:36:23.507803+00:00,-18406.92,0.0,-18406.92
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,0.7,4,2024-12-13 17:36:23.507803+00:00,-18589.58,0.0,-18589.58
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,0.7,4,2024-12-13 17:36:23.507803+00:00,-1891.7,0.0,-1891.7
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,0.7,4,2024-12-13 17:36:23.507803+00:00,-60843.88,0.0,-60843.88
fQBDYsTP,NVDA,BTO,CLOSED,1.18,0.98,0,2,2024-12-13 15:39:36.704912+00:00,2025-01-25 17:45:07.853895+00:00,0.7,0.7,-1.12,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,0.7,4,2024-12-13 17:36:23.507803+00:00,-1051.6,0.0,-1051.6
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,19.07,3,2024-12-13 18:50:39.160140+00:00,7920.0,0.0,7920.0
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,19.07,3,2024-12-13 18:50:39.160140+00:00,-18406.92,0.0,-18406.92
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,19.07,3,2024-12-13 18:50:39.160140+00:00,-18589.58,0.0,-18589.58
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,19.07,3,2024-12-13 18:50:39.160140+00:00,-1891.7,0.0,-1891.7
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,19.07,3,2024-12-13 18:50:39.160140+00:00,-60843.88,0.0,-60843.88
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,19.07,3,2024-12-13 18:50:39.160140+00:00,-1051.6,0.0,-1051.6
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,18.96,3.5,2024-12-13 19:23:45.494780+00:00,7920.0,0.0,7920.0
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,18.96,3.5,2024-12-13 19:23:45.494780+00:00,-18406.92,0.0,-18406.92
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,18.96,3.5,2024-12-13 19:23:45.494780+00:00,-18589.58,0.0,-18589.58
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,18.96,3.5,2024-12-13 19:23:45.494780+00:00,-1891.7,0.0,-1891.7
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,18.96,3.5,2024-12-13 19:23:45.494780+00:00,-60843.88,0.0,-60843.88
BaGV4VWJ,UVXY,BTO,CLOSED,25.01,24.5384,0,12.5,2024-11-03 20:32:35.329583+00:00,2024-12-18 19:11:57.162874+00:00,19.7256,19.7256,-60.16,,LOSS,False,False,,,,TRIM,18.96,3.5,2024-12-13 19:23:45.494780+00:00,-1051.6,0.0,-1051.6
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,CLOSE,0.0,2,2024-12-13 21:30:00.603469+00:00,70.0,0.0,70.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,CLOSE,0.0,2,2024-12-13 21:30:00.603469+00:00,-7812.0,0.0,-7812.0
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,CLOSE,0.0,2,2024-12-13 21:30:00.603469+00:00,3660.5,0.0,3660.5
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,CLOSE,0.0,2,2024-12-13 21:30:00.603469+00:00,-322513.1,0.0,-322513.1
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,CLOSE,0.0,2,2024-12-13 21:30:00.603469+00:00,-180313.43,0.0,-180313.43
NSV2fhE5,NVDA,BTO,CLOSED,1.01,0.95,0,2,2024-12-13 15:43:52.362953+00:00,2025-01-25 17:45:07.915198+00:00,0.74,0.74,-0.84,,LOSS,True,True,138.0,2024-12-13 21:15:00+00:00,CALL,CLOSE,0.0,2,2024-12-13 21:30:00.603469+00:00,15.0,0.0,15.0
FfJsRR8G,NVDA,BTO,CLOSED,132.37,132.37,0,2,2024-12-16 14:58:51.796982+00:00,2024-12-30 14:17:54.820559+00:00,134.47,134.47,4.19999999999999,,WIN,False,False,,,,OPEN,132.37,2,2024-12-16 14:58:51.839974+00:00,7920.0,0.0,7920.0
FfJsRR8G,NVDA,BTO,CLOSED,132.37,132.37,0,2,2024-12-16 14:58:51.796982+00:00,2024-12-30 14:17:54.820559+00:00,134.47,134.47,4.19999999999999,,WIN,False,False,,,,OPEN,132.37,2,2024-12-16 14:58:51.839974+00:00,-18406.92,0.0,-18406.92
FfJsRR8G,NVDA,BTO,CLOSED,132.37,132.37,0,2,2024-12-16 14:58:51.796982+00:00,2024-12-30 14:17:54.820559+00:00,134.47,134.47,4.19999999999999,,WIN,False,False,,,,OPEN,132.37,2,2024-12-16 14:58:51.839974+00:00,-18589.58,0.0,-18589.58
FfJsRR8G,NVDA,BTO,CLOSED,132.37,132.37,0,2,2024-12-16 14:58:51.796982+00:00,2024-12-30 14:17:54.820559+00:00,134.47,134.47,4.19999999999999,,WIN,False,False,,,,OPEN,132.37,2,2024-12-16 14:58:51.839974+00:00,-1891.7,0.0,-1891.7
FfJsRR8G,NVDA,BTO,CLOSED,132.37,132.37,0,2,2024-12-16 14:58:51.796982+00:00,2024-12-30 14:17:54.820559+00:00,134.47,134.47,4.19999999999999,,WIN,False,False,,,,OPEN,132.37,2,2024-12-16 14:58:51.839974+00:00,-60843.88,0.0,-60843.88
FfJsRR8G,NVDA,BTO,CLOSED,132.37,132.37,0,2,2024-12-16 14:58:51.796982+00:00,2024-12-30 14:17:54.820559+00:00,134.47,134.47,4.19999999999999,,WIN,False,False,,,,OPEN,132.37,2,2024-12-16 14:58:51.839974+00:00,-1051.6,0.0,-1051.6
U81LV801,MSTR,BTO,CLOSED,0.96,0.96,0,1,2025-03-12 13:37:06.399000+00:00,2025-03-26 15:17:34.847000+00:00,0.0,0.0,-0.96,,LOSS,True,True,302.5,2025-03-14 20:30:00+00:00,C,OPEN,0.96,1,2025-03-12 13:37:06.496000+00:00,70.0,0.0,70.0
U81LV801,MSTR,BTO,CLOSED,0.96,0.96,0,1,2025-03-12 13:37:06.399000+00:00,2025-03-26 15:17:34.847000+00:00,0.0,0.0,-0.96,,LOSS,True,True,302.5,2025-03-14 20:30:00+00:00,C,OPEN,0.96,1,2025-03-12 13:37:06.496000+00:00,-7812.0,0.0,-7812.0
U81LV801,MSTR,BTO,CLOSED,0.96,0.96,0,1,2025-03-12 13:37:06.399000+00:00,2025-03-26 15:17:34.847000+00:00,0.0,0.0,-0.96,,LOSS,True,True,302.5,2025-03-14 20:30:00+00:00,C,OPEN,0.96,1,2025-03-12 13:37:06.496000+00:00,3660.5,0.0,3660.5
U81LV801,MSTR,BTO,CLOSED,0.96,0.96,0,1,2025-03-12 13:37:06.399000+00:00,2025-03-26 15:17:34.847000+00:00,0.0,0.0,-0.96,,LOSS,True,True,302.5,2025-03-14 20:30:00+00:00,C,OPEN,0.96,1,2025-03-12 13:37:06.496000+00:00,-322513.1,0.0,-322513.1
U81LV801,MSTR,BTO,CLOSED,0.96,0.96,0,1,2025-03-12 13:37:06.399000+00:00,2025-03-26 15:17:34.847000+00:00,0.0,0.0,-0.96,,LOSS,True,True,302.5,2025-03-14 20:30:00+00:00,C,OPEN,0.96,1,2025-03-12 13:37:06.496000+00:00,-180313.43,0.0,-180313.43
U81LV801,MSTR,BTO,CLOSED,0.96,0.96,0,1,2025-03-12 13:37:06.399000+00:00,2025-03-26 15:17:34.847000+00:00,0.0,0.0,-0.96,,LOSS,True,True,302.5,2025-03-14 20:30:00+00:00,C,OPEN,0.96,1,2025-03-12 13:37:06.496000+00:00,15.0,0.0,15.0
2vTn9ELL,NVDA,BTO,CLOSED,0.38,0.38,0,4,2024-12-16 15:00:12.764179+00:00,2025-01-25 17:45:08.549591+00:00,0.0,0.0,-1.52,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,OPEN,0.38,4,2024-12-16 15:00:12.768434+00:00,7920.0,0.0,7920.0
2vTn9ELL,NVDA,BTO,CLOSED,0.38,0.38,0,4,2024-12-16 15:00:12.764179+00:00,2025-01-25 17:45:08.549591+00:00,0.0,0.0,-1.52,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,OPEN,0.38,4,2024-12-16 15:00:12.768434+00:00,-18406.92,0.0,-18406.92
2vTn9ELL,NVDA,BTO,CLOSED,0.38,0.38,0,4,2024-12-16 15:00:12.764179+00:00,2025-01-25 17:45:08.549591+00:00,0.0,0.0,-1.52,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,OPEN,0.38,4,2024-12-16 15:00:12.768434+00:00,-18589.58,0.0,-18589.58
2vTn9ELL,NVDA,BTO,CLOSED,0.38,0.38,0,4,2024-12-16 15:00:12.764179+00:00,2025-01-25 17:45:08.549591+00:00,0.0,0.0,-1.52,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,OPEN,0.38,4,2024-12-16 15:00:12.768434+00:00,-1891.7,0.0,-1891.7
2vTn9ELL,NVDA,BTO,CLOSED,0.38,0.38,0,4,2024-12-16 15:00:12.764179+00:00,2025-01-25 17:45:08.549591+00:00,0.0,0.0,-1.52,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,OPEN,0.38,4,2024-12-16 15:00:12.768434+00:00,-60843.88,0.0,-60843.88
2vTn9ELL,NVDA,BTO,CLOSED,0.38,0.38,0,4,2024-12-16 15:00:12.764179+00:00,2025-01-25 17:45:08.549591+00:00,0.0,0.0,-1.52,,LOSS,True,True,142.0,2024-12-20 21:15:00+00:00,CALL,OPEN,0.38,4,2024-12-16 15:00:12.768434+00:00,-1051.6,0.0,-1051.6
mwAxskLS,BITO,BTO,CLOSED,1.11,1.11,0,1,2024-12-04 15:09:45.533746+00:00,2025-01-25 17:45:03.329334+00:00,2.008,2.008,0.898,,WIN,True,False,25.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,2.54,0.4,2024-12-16 16:16:16.616246+00:00,7920.0,0.0,7920.0
mwAxskLS,BITO,BTO,CLOSED,1.11,1.11,0,1,2024-12-04 15:09:45.533746+00:00,2025-01-25 17:45:03.329334+00:00,2.008,2.008,0.898,,WIN,True,False,25.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,2.54,0.4,2024-12-16 16:16:16.616246+00:00,-18406.92,0.0,-18406.92
mwAxskLS,BITO,BTO,CLOSED,1.11,1.11,0,1,2024-12-04 15:09:45.533746+00:00,2025-01-25 17:45:03.329334+00:00,2.008,2.008,0.898,,WIN,True,False,25.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,2.54,0.4,2024-12-16 16:16:16.616246+00:00,-18589.58,0.0,-18589.58
mwAxskLS,BITO,BTO,CLOSED,1.11,1.11,0,1,2024-12-04 15:09:45.533746+00:00,2025-01-25 17:45:03.329334+00:00,2.008,2.008,0.898,,WIN,True,False,25.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,2.54,0.4,2024-12-16 16:16:16.616246+00:00,-1891.7,0.0,-1891.7
mwAxskLS,BITO,BTO,CLOSED,1.11,1.11,0,1,2024-12-04 15:09:45.533746+00:00,2025-01-25 17:45:03.329334+00:00,2.008,2.008,0.898,,WIN,True,False,25.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,2.54,0.4,2024-12-16 16:16:16.616246+00:00,-60843.88,0.0,-60843.88
mwAxskLS,BITO,BTO,CLOSED,1.11,1.11,0,1,2024-12-04 15:09:45.533746+00:00,2025-01-25 17:45:03.329334+00:00,2.008,2.008,0.898,,WIN,True,False,25.0,2024-12-20 21:15:00+00:00,CALL,CLOSE,2.54,0.4,2024-12-16 16:16:16.616246+00:00,-1051.6,0.0,-1051.6
LWMXPPYA,SOXL,BTO,CLOSED,0.25,0.25,0,1,2025-03-18 14:21:58.955000+00:00,2025-03-26 15:17:42.002000+00:00,0.0,0.0,-0.25,,LOSS,True,True,22.0,2025-03-21 20:30:00+00:00,C,OPEN,0.25,1,2025-03-18 14:21:59.089000+00:00,70.0,0.0,70.0
LWMXPPYA,SOXL,BTO,CLOSED,0.25,0.25,0,1,2025-03-18 14:21:58.955000+00:00,2025-03-26 15:17:42.002000+00:00,0.0,0.0,-0.25,,LOSS,True,True,22.0,2025-03-21 20:30:00+00:00,C,OPEN,0.25,1,2025-03-18 14:21:59.089000+00:00,-7812.0,0.0,-7812.0
